#  HII-CHI-mistry v.5.1 output file
# Input file:SDSSJ0228_input.dat
# Iterations for MonteCarlo: 25
# Used models: Double composite AGN, a(OX) = -1.2. No interpolation
# 
# ID   O2Hb eO2Hb  Ne3Hb  eNeHb O3aHb  eO3aHb O3nHb  eO3nHb N2Hb   eN2Hb  S2Hb   eS2Hb  i O/H     eO/H  N/O    eN/O  logU   elogU
168 0.000 0.000 0.000 0.000 0.000 0.000 0.096 0.250 5.586 15.048 1.121 5.165 2 8.41 0.31 -0.59 0.50 -1.21 0.15
169 0.000 0.000 0.000 0.000 0.000 0.000 0.096 0.250 5.586 15.048 1.121 5.165 2 8.46 0.30 -0.31 0.35 -1.30 0.20
170 0.000 0.000 0.000 0.000 0.000 0.000 0.096 0.250 5.586 15.048 1.121 5.165 2 8.48 0.22 -0.43 0.39 -1.27 0.10
171 0.000 0.000 0.000 0.000 0.000 0.000 1.402 2.873 1.378 2.696 0.283 1.190 2 8.33 0.34 -0.47 0.48 -1.64 0.27
172 0.000 0.000 0.000 0.000 0.000 0.000 5.665 12.967 2.280 5.668 0.889 3.902 2 8.56 0.25 -0.73 0.59 -1.52 0.34
173 0.000 0.000 0.000 0.000 0.000 0.000 0.751 19.992 0.565 0.355 0.177 0.593 2 8.24 0.41 -0.71 0.40 -1.98 0.12
174 0.000 0.000 0.000 0.000 0.000 0.000 0.751 19.992 0.565 0.355 0.177 0.593 2 8.25 0.39 -0.55 0.39 -1.99 0.12
175 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
176 0.000 0.000 0.000 0.000 0.000 0.000 0.755 11.902 0.883 0.628 0.124 0.421 2 8.31 0.40 -0.47 0.41 -1.98 0.11
177 0.000 0.000 0.000 0.000 0.000 0.000 0.268 2.018 0.493 0.289 0.081 0.271 2 7.88 0.38 -0.47 0.35 -1.94 0.19
178 0.000 0.000 0.000 0.000 0.000 0.000 0.575 0.354 0.595 0.271 0.086 0.289 2 7.93 0.35 -0.47 0.30 -1.73 0.24
179 0.000 0.000 0.000 0.000 0.000 0.000 0.362 20806.965 0.504 0.343 0.100 0.337 2 8.08 0.46 -0.61 0.34 -1.84 0.03
180 0.000 0.000 0.000 0.000 0.000 0.000 0.275 0.165 0.291 0.165 0.064 0.216 2 7.67 0.40 -0.46 0.39 -1.55 0.29
181 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
182 0.000 0.000 0.000 0.000 0.000 0.000 0.363 1.051 1.905 3.682 0.412 1.574 2 8.27 0.31 -0.44 0.40 -1.30 0.33
183 0.000 0.000 0.000 0.000 0.000 0.000 7.758 52.191 7.126 48.006 2.822 21.090 2 8.56 0.20 -0.52 0.39 -1.39 0.15
184 0.000 0.000 0.000 0.000 0.000 0.000 7.758 52.191 7.126 48.006 2.822 21.090 2 8.56 0.19 -0.50 0.34 -1.38 0.13
185 0.000 0.000 0.000 0.000 0.000 0.000 7.758 52.191 7.126 48.006 1.538 13.426 2 8.55 0.20 -0.37 0.40 -1.40 0.14
186 0.000 0.000 0.000 0.000 0.000 0.000 0.853 1.678 0.728 1.595 0.308 1.779 2 8.29 0.32 -0.67 0.44 -1.45 0.37
187 0.000 0.000 0.000 0.000 0.000 0.000 0.853 1.678 0.728 1.595 0.308 1.779 2 8.21 0.31 -0.56 0.33 -1.35 0.38
188 0.000 0.000 0.000 0.000 0.000 0.000 0.853 1.678 0.728 1.595 0.308 1.779 2 8.36 0.29 -0.69 0.48 -1.38 0.36
189 0.000 0.000 0.000 0.000 0.000 0.000 0.853 1.678 0.728 1.595 0.308 1.779 2 8.27 0.33 -0.73 0.55 -1.40 0.39
190 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.37 0.34 -0.61 0.50 -1.67 0.27
191 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.40 0.28 -0.50 0.44 -1.49 0.31
192 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.39 0.36 -0.80 0.46 -1.51 0.36
193 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.38 0.28 -0.71 0.55 -1.45 0.36
194 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.49 0.25 -0.86 0.39 -1.41 0.26
195 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.48 0.28 -0.74 0.45 -1.51 0.26
196 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.34 0.35 -0.71 0.51 -1.50 0.36
197 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.41 0.32 -0.88 0.56 -1.45 0.28
198 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.47 0.28 -0.89 0.46 -1.34 0.26
199 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.36 0.31 -0.63 0.54 -1.48 0.28
200 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.42 0.30 -0.71 0.46 -1.42 0.30
201 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.44 0.32 -1.03 0.44 -1.57 0.29
202 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.52 0.26 -1.13 0.44 -1.48 0.23
203 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.55 0.25 -1.20 0.56 -1.43 0.20
204 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.54 0.25 -1.36 0.44 -1.40 0.17
205 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.48 0.26 -1.20 0.45 -1.47 0.24
206 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.55 0.23 -1.16 0.51 -1.46 0.22
207 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.53 0.25 -1.30 0.50 -1.43 0.15
208 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.55 0.26 -1.15 0.53 -1.45 0.28
209 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.47 0.30 -1.29 0.57 -1.42 0.24
210 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.52 0.29 -1.22 0.50 -1.41 0.26
211 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.54 0.26 -1.26 0.54 -1.43 0.22
212 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.527 1.492 2 8.18 0.33 -1.01 0.56 -1.54 0.33
213 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.527 1.492 2 8.27 0.31 -0.93 0.52 -1.55 0.30
214 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.11 0.34 -0.80 0.49 -1.66 0.31
215 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.19 0.32 -0.85 0.45 -1.53 0.30
216 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.19 0.33 -0.95 0.57 -1.45 0.38
217 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.24 0.32 -1.10 0.48 -1.42 0.30
218 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.22 0.34 -1.10 0.36 -1.57 0.28
219 0.000 0.000 0.000 0.000 0.000 0.000 0.096 0.250 5.586 15.048 1.121 5.165 2 8.42 0.26 -0.41 0.29 -1.17 0.18
220 0.000 0.000 0.000 0.000 0.000 0.000 0.096 0.250 5.586 15.048 1.121 5.165 2 8.42 0.29 -0.40 0.30 -1.21 0.13
221 0.000 0.000 0.000 0.000 0.000 0.000 1.402 2.873 1.378 2.696 0.283 1.190 2 8.42 0.29 -0.62 0.46 -1.56 0.31
222 0.000 0.000 0.000 0.000 0.000 0.000 1.402 2.873 1.378 2.696 0.283 1.190 2 8.40 0.29 -0.37 0.27 -1.45 0.37
223 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
224 0.000 0.000 0.000 0.000 0.000 0.000 1.744 75.068 1.219 0.743 0.179 0.603 2 8.36 0.40 -0.44 0.35 -1.88 0.19
225 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
226 0.000 0.000 0.000 0.000 0.000 0.000 12.786 42.196 7.330 24.266 1.400 6.550 2 8.57 0.22 -0.54 0.37 -1.44 0.23
227 0.000 0.000 0.000 0.000 0.000 0.000 0.665 5.377 0.796 0.274 0.075 0.252 2 8.07 0.39 -0.24 0.24 -1.93 0.18
228 0.000 0.000 0.000 0.000 0.000 0.000 0.640 0.826 0.663 0.426 0.083 0.282 2 7.89 0.36 -0.35 0.34 -1.64 0.36
229 0.000 0.000 0.000 0.000 0.000 0.000 1.805 0.756 0.498 0.216 0.112 0.376 2 7.91 0.29 -0.44 0.26 -1.96 0.17
230 0.000 0.000 0.000 0.000 0.000 0.000 0.221 0.218 1.553 1.563 0.234 0.814 2 8.16 0.28 -0.56 0.41 -1.12 0.21
231 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
232 0.000 0.000 0.000 0.000 0.000 0.000 0.363 1.051 1.905 3.682 0.412 1.574 2 8.36 0.27 -0.49 0.30 -1.24 0.32
233 0.000 0.000 0.000 0.000 0.000 0.000 7.758 52.191 7.126 48.006 2.822 21.090 2 8.54 0.20 -0.55 0.47 -1.33 0.03
234 0.000 0.000 0.000 0.000 0.000 0.000 7.758 52.191 7.126 48.006 2.822 21.090 2 8.55 0.20 -0.52 0.40 -1.34 0.09
235 0.000 0.000 0.000 0.000 0.000 0.000 7.758 52.191 7.126 48.006 1.538 13.426 2 8.56 0.20 -0.41 0.28 -1.34 0.09
236 0.000 0.000 0.000 0.000 0.000 0.000 0.853 1.678 0.728 1.595 0.308 1.779 2 8.27 0.33 -0.74 0.44 -1.37 0.30
237 0.000 0.000 0.000 0.000 0.000 0.000 0.853 1.678 0.728 1.595 0.308 1.779 2 8.28 0.34 -0.65 0.39 -1.52 0.38
238 0.000 0.000 0.000 0.000 0.000 0.000 0.853 1.678 0.728 1.595 0.308 1.779 2 8.29 0.31 -0.51 0.42 -1.43 0.38
239 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.43 0.31 -0.82 0.57 -1.47 0.30
240 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.39 0.32 -0.59 0.39 -1.59 0.36
241 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.39 0.32 -0.68 0.44 -1.56 0.30
242 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.38 0.31 -0.62 0.42 -1.49 0.38
243 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.36 0.30 -0.69 0.47 -1.48 0.36
244 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.45 0.32 -0.81 0.52 -1.42 0.32
245 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.48 0.29 -0.89 0.47 -1.51 0.27
246 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.41 0.28 -0.82 0.57 -1.46 0.28
247 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.47 0.27 -0.83 0.57 -1.41 0.31
248 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.51 0.26 -0.90 0.44 -1.44 0.27
249 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.45 0.31 -1.00 0.51 -1.43 0.33
250 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.37 0.34 -0.79 0.52 -1.49 0.32
251 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.53 0.24 -1.20 0.46 -1.44 0.18
252 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.53 0.27 -1.24 0.51 -1.47 0.26
253 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.45 0.31 -1.14 0.47 -1.53 0.30
254 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.46 0.32 -1.16 0.45 -1.48 0.26
255 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.46 0.30 -1.06 0.60 -1.54 0.27
256 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.51 0.28 -1.20 0.52 -1.49 0.30
257 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.48 0.32 -1.21 0.42 -1.52 0.31
258 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.55 0.29 -1.36 0.37 -1.42 0.22
259 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.43 0.33 -1.16 0.46 -1.45 0.28
260 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.56 0.24 -1.35 0.48 -1.40 0.22
261 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.53 0.25 -1.30 0.55 -1.45 0.22
262 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.45 0.32 -1.14 0.41 -1.41 0.24
263 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.527 1.492 2 8.26 0.31 -1.09 0.56 -1.37 0.31
264 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.14 0.33 -0.97 0.50 -1.49 0.36
265 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.15 0.34 -0.89 0.47 -1.59 0.27
266 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.04 0.33 -0.76 0.54 -1.56 0.32
267 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.16 0.33 -1.00 0.39 -1.46 0.29
268 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.20 0.36 -0.96 0.55 -1.52 0.28
269 0.000 0.000 0.000 0.000 0.000 0.000 1.069 0.793 0.526 0.550 0.140 0.540 2 8.01 0.35 -0.56 0.47 -1.70 0.27
270 0.000 0.000 0.000 0.000 0.000 0.000 1.069 0.793 0.526 0.550 0.140 0.540 2 8.03 0.35 -0.63 0.53 -1.75 0.22
271 0.000 0.000 0.000 0.000 0.000 0.000 1.792 1.322 0.783 0.697 0.180 0.638 2 8.27 0.31 -0.64 0.38 -1.77 0.19
272 0.000 0.000 0.000 0.000 0.000 0.000 1.792 1.322 0.783 0.697 0.180 0.638 2 8.04 0.34 -0.46 0.26 -1.78 0.33
273 0.000 0.000 0.000 0.000 0.000 0.000 0.948 0.600 0.743 0.490 0.107 0.362 2 8.02 0.36 -0.43 0.33 -1.68 0.25
274 0.000 0.000 0.000 0.000 0.000 0.000 0.890 30.398 0.382 0.187 0.066 0.221 2 8.12 0.43 -0.53 0.41 -1.99 0.08
275 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
276 0.000 0.000 0.000 0.000 0.000 0.000 1.274 0.692 13.911 6.418 0.118 0.398 2 8.58 0.18 -0.72 0.51 -1.31 0.08
277 0.000 0.000 0.000 0.000 0.000 0.000 1.550 0.930 1.097 0.696 0.177 0.598 2 8.22 0.31 -0.62 0.45 -1.77 0.17
278 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
279 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
280 0.000 0.000 0.000 0.000 0.000 0.000 1.429 1.041 0.897 0.684 0.161 0.547 2 8.07 0.34 -0.42 0.40 -1.75 0.23
281 0.000 0.000 0.000 0.000 0.000 0.000 0.844 0.804 1.082 0.993 0.168 0.576 2 8.17 0.34 -0.62 0.49 -1.51 0.28
282 0.000 0.000 0.000 0.000 0.000 0.000 0.844 0.804 1.082 0.993 0.168 0.576 2 8.06 0.34 -0.38 0.39 -1.53 0.32
283 0.000 0.000 0.000 0.000 0.000 0.000 0.836 1.159 0.573 0.679 0.245 0.842 2 8.14 0.33 -0.71 0.46 -1.50 0.26
284 0.000 0.000 0.000 0.000 0.000 0.000 0.836 1.159 0.573 0.679 0.245 0.842 2 8.18 0.32 -0.77 0.44 -1.63 0.30
285 0.000 0.000 0.000 0.000 0.000 0.000 0.836 1.159 0.573 0.679 0.134 0.758 2 8.15 0.34 -0.73 0.57 -1.51 0.34
286 0.000 0.000 0.000 0.000 0.000 0.000 1.183 3.005 1.038 2.693 0.317 1.916 2 8.45 0.26 -0.46 0.39 -1.51 0.36
287 0.000 0.000 0.000 0.000 0.000 0.000 1.183 3.005 1.038 2.693 0.317 1.916 2 8.45 0.27 -0.68 0.44 -1.46 0.33
288 0.000 0.000 0.000 0.000 0.000 0.000 1.183 3.005 1.038 2.693 0.317 1.916 2 8.47 0.29 -0.73 0.41 -1.48 0.30
289 0.000 0.000 0.000 0.000 0.000 0.000 1.183 3.005 1.038 2.693 0.317 1.916 2 8.47 0.21 -0.63 0.48 -1.47 0.27
290 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.40 0.27 -0.69 0.50 -1.58 0.31
291 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.36 0.30 -0.70 0.48 -1.50 0.34
292 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.46 0.31 -0.88 0.44 -1.45 0.36
293 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.41 0.31 -0.82 0.53 -1.50 0.28
294 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.51 0.25 -0.96 0.48 -1.38 0.32
295 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.49 0.22 -0.84 0.56 -1.32 0.29
296 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.48 0.28 -0.95 0.52 -1.34 0.29
297 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.49 0.27 -0.87 0.41 -1.34 0.24
298 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.45 0.31 -0.75 0.42 -1.50 0.28
299 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.47 0.28 -0.71 0.48 -1.41 0.30
300 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.44 0.31 -0.83 0.43 -1.32 0.33
301 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.53 0.26 -1.21 0.56 -1.49 0.29
302 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.44 0.32 -1.21 0.51 -1.53 0.27
303 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.44 0.34 -1.26 0.49 -1.41 0.23
304 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.45 0.30 -1.05 0.48 -1.50 0.28
305 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.47 0.28 -1.20 0.58 -1.48 0.27
306 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.47 0.28 -1.24 0.65 -1.44 0.22
307 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.51 0.28 -1.29 0.36 -1.35 0.23
308 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.44 0.29 -1.08 0.64 -1.53 0.27
309 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.60 0.20 -1.41 0.48 -1.40 0.19
310 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.56 0.26 -1.35 0.44 -1.48 0.28
311 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.52 0.31 -1.22 0.50 -1.53 0.32
312 0.000 0.000 0.000 0.000 0.000 0.000 1.310 6.741 0.242 1.614 1.306 6.805 2 8.57 0.24 -1.18 0.51 -1.46 0.19
313 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.527 1.492 2 8.16 0.38 -1.05 0.50 -1.51 0.31
314 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.12 0.35 -0.88 0.45 -1.62 0.31
315 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.22 0.33 -0.95 0.56 -1.55 0.31
316 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.21 0.29 -0.93 0.47 -1.43 0.29
317 0.000 0.000 0.000 0.000 0.000 0.000 0.760 1.535 0.276 0.566 0.308 1.264 2 8.19 0.34 -0.91 0.46 -1.61 0.32
318 0.000 0.000 0.000 0.000 0.000 0.000 0.103 0.084 0.537 0.570 0.129 0.498 2 7.80 0.34 -0.50 0.40 -1.16 0.26
319 0.000 0.000 0.000 0.000 0.000 0.000 1.069 0.793 0.526 0.550 0.140 0.540 2 7.99 0.33 -0.56 0.43 -1.77 0.25
320 0.000 0.000 0.000 0.000 0.000 0.000 1.069 0.793 0.526 0.550 0.140 0.540 2 8.01 0.35 -0.62 0.41 -1.76 0.25
321 0.000 0.000 0.000 0.000 0.000 0.000 0.362 0.231 0.791 0.569 0.119 0.457 2 7.91 0.31 -0.49 0.37 -1.33 0.27
322 0.000 0.000 0.000 0.000 0.000 0.000 0.543 0.284 1.271 0.411 0.116 0.393 2 8.02 0.34 -0.38 0.29 -1.48 0.22
323 0.000 0.000 0.000 0.000 0.000 0.000 1.396 0.838 0.931 0.554 0.121 0.408 2 8.10 0.31 -0.47 0.37 -1.69 0.28
324 0.000 0.000 0.000 0.000 0.000 0.000 0.129 0.064 1.102 0.630 0.143 0.481 2 7.91 0.29 -0.34 0.26 -1.11 0.21
325 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
326 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
327 0.000 0.000 0.000 0.000 0.000 0.000 14.981 39.744 11.918 31.569 1.159 4.924 2 8.56 0.19 -0.47 0.33 -1.38 0.10
328 0.000 0.000 0.000 0.000 0.000 0.000 2.145 5.233 10.592 22.399 1.204 4.741 2 8.56 0.24 -0.50 0.44 -1.26 0.22
329 0.000 0.000 0.000 0.000 0.000 0.000 0.829 0.643 0.586 0.382 0.121 0.408 2 7.98 0.34 -0.56 0.40 -1.66 0.31
330 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
331 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 3 0.00 0.00 -10.00 0.00 0.00 0.00
332 0.000 0.000 0.000 0.000 0.000 0.000 0.844 0.804 1.082 0.993 0.168 0.576 2 8.02 0.32 -0.39 0.32 -1.62 0.31
333 0.000 0.000 0.000 0.000 0.000 0.000 0.836 1.159 0.573 0.679 0.245 0.842 2 8.18 0.32 -0.70 0.43 -1.57 0.29
334 0.000 0.000 0.000 0.000 0.000 0.000 0.836 1.159 0.573 0.679 0.245 0.842 2 7.96 0.30 -0.47 0.40 -1.66 0.32
335 0.000 0.000 0.000 0.000 0.000 0.000 0.836 1.159 0.573 0.679 0.134 0.758 2 8.06 0.32 -0.66 0.43 -1.69 0.30
336 0.000 0.000 0.000 0.000 0.000 0.000 1.183 3.005 1.038 2.693 0.317 1.916 2 8.42 0.28 -0.82 0.53 -1.53 0.31
337 0.000 0.000 0.000 0.000 0.000 0.000 1.183 3.005 1.038 2.693 0.317 1.916 2 8.43 0.29 -0.63 0.43 -1.50 0.35
338 0.000 0.000 0.000 0.000 0.000 0.000 1.183 3.005 1.038 2.693 0.317 1.916 2 8.40 0.29 -0.51 0.48 -1.51 0.37
339 0.000 0.000 0.000 0.000 0.000 0.000 1.183 3.005 1.038 2.693 0.317 1.916 2 8.36 0.33 -0.67 0.42 -1.38 0.34
340 0.000 0.000 0.000 0.000 0.000 0.000 1.183 3.005 1.038 2.693 0.317 1.916 2 8.40 0.28 -0.62 0.44 -1.50 0.32
341 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.33 0.31 -0.78 0.55 -1.43 0.34
342 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.373 2.346 2 8.46 0.22 -0.67 0.39 -1.41 0.36
343 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.43 0.31 -0.71 0.39 -1.50 0.27
344 0.000 0.000 0.000 0.000 0.000 0.000 1.049 3.860 0.546 2.498 0.891 3.287 2 8.45 0.29 -0.81 0.47 -1.47 0.29
